,id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude_x,longitude_x,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,instant_bookable,calculated_host_listings_count,historic site,museum,metro,music venue,perfomring arts venue,college and university,food,nightlife spot,outdoors and recreation,government building,clothing store,popular,days_being_host,days_since_first_review,days_since_last_review,name_word_count,name_neutral_sentiment,name_negative_sentiment,name_positive_sentiment,name_compound_sentiment,description_word_count,description_neutral_sentiment,description_negative_sentiment,description_positive_sentiment,description_compound_sentiment,neighborhood_overview_word_count,neighborhood_overview_neutral_sentiment,neighborhood_overview_negative_sentiment,neighborhood_overview_positive_sentiment,neighborhood_overview_compound_sentiment,host_about_word_count,host_about_neutral_sentiment,host_about_negative_sentiment,host_about_positive_sentiment,host_about_compound_sentiment,wifi,smoke alarm,essentials,heating,air conditioning,hangers,iron,kitchen,long term stays allowed,hair dryer,carbon monoxide alarm,hot water,shampoo,dedicated workspace,dishes and silverware,microwave,washer,dryer,fire extinguisher,refrigerator,coffee maker,cooking basics,private entrance,bed linens,stove,oven,free street parking,dishwasher,first aid kit,extra pillows and blankets,tv,patio or balcony
248,4841217,24914253,within an hour,1.0,1.0,1,1,0,"Capitol Hill, Lincoln Park",38.88414,-76.99663,Entire home/apt,4,1.0,1.0,2.0,"['Long term stays allowed', 'Patio or balcony', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Smart lock', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'Washer', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Free street parking', 'Hair dryer', 'Wifi', 'Cooking basics', 'Backyard', 'Free parking on premises', 'Dryer']",110.0,2,1125,2.0,1125.0,0,0,0,41,1,3,8,6,2,0,9,13,50,49,46,49,23,0,2399,510,285,5,1.0,0.0,0.0,0.0,39,0.912,0.0,0.088,0.4767,65,0.942,0.0,0.058,0.5574,130,0.864,0.0,0.136,0.9545,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
249,4848799,5356790,within a few hours,0.88,0.38,1,1,1,"Capitol Hill, Lincoln Park",38.88974,-76.99921,Private room,2,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'BBQ grill', 'Bed linens', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Backyard', 'Dryer']",120.0,2,1125,2.0,1125.0,1,1,1,253,0,2,8,6,2,0,9,13,50,49,46,49,23,1,3048,1749,44,6,1.0,0.0,0.0,0.0,185,0.832,0.02,0.148,0.9753,24,0.779,0.082,0.139,0.3182,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
250,4881590,1546598,within an hour,1.0,0.66,1,1,1,"Brightwood Park, Crestwood, Petworth",38.94967,-77.02193,Entire home/apt,16,3.5,4.0,8.0,"['First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Dishes and silverware', 'Hair dryer', 'Free street parking', 'Wifi', 'Iron', 'Free parking on premises']",295.0,2,30,2.0,30.0,17,42,72,342,0,1,1,1,1,3,5,8,48,15,47,10,10,0,3482,2262,28,7,1.0,0.0,0.0,0.0,186,0.787,0.071,0.142,0.9025,91,0.86,0.025,0.115,0.7506,14,0.724,0.0,0.276,0.6369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
251,4884217,6353432,within a few hours,0.97,0.75,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93075,-76.99456,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Luggage dropoff allowed', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Bathtub', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Dishwasher', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi', 'Iron', 'Free parking on premises']",71.0,1,20,1.0,20.0,10,27,57,145,0,3,2,2,0,7,12,50,50,45,44,31,13,1,2982,1442,27,4,1.0,0.0,0.0,0.0,183,0.844,0.012,0.144,0.9726,0,0.0,0.0,0.0,0.0,180,0.773,0.0,0.227,0.9939,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0
252,4915180,25311748,within an hour,1.0,0.97,0,1,1,"Capitol Hill, Lincoln Park",38.88337,-76.99286,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'Lockbox', 'Dedicated workspace', 'Keurig coffee machine', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Fireplace guards', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Microwave', 'Dishes and silverware', 'Wifi', 'Free street parking', 'Washer', 'Dryer']",120.0,3,25,3.0,25.0,11,26,56,146,0,1,8,6,2,0,9,13,50,49,46,49,23,1,2387,1765,5,8,1.0,0.0,0.0,0.0,169,0.919,0.019,0.062,0.8481,47,0.789,0.037,0.174,0.7845,50,0.758,0.0,0.242,0.9201,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
253,4917099,17286108,within a day,1.0,0.57,1,1,1,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93939,-77.09388,Entire home/apt,2,1.0,1.0,1.0,"['Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Host greets you', 'Long term stays allowed', 'Essentials', 'Heating', 'Air conditioning', 'Wifi', 'Washer', 'Smoke alarm', 'Free parking on premises', 'Dryer']",120.0,30,1125,30.0,1125.0,0,1,1,56,0,1,2,1,0,0,1,40,18,4,29,6,0,0,2572,2208,228,7,0.612,0.0,0.388,0.5859,85,0.921,0.079,0.0,-0.6486,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,4922023,12710712,within an hour,1.0,1.0,1,1,1,"Union Station, Stanton Park, Kingman Park",38.89453,-76.99797,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Hot tub', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Dryer']",146.0,2,1000,2.0,1125.0,12,32,47,319,1,1,4,5,3,4,20,47,50,48,46,50,34,1,2689,941,11,6,0.633,0.0,0.367,0.4404,183,0.828,0.0,0.172,0.9853,42,0.901,0.0,0.099,0.6204,91,0.782,0.0,0.218,0.9601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
255,4978586,21910309,within an hour,0.92,0.95,1,1,1,"Takoma, Brightwood, Manor Park",38.96664,-77.0226,Entire home/apt,3,1.0,1.0,2.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'Bed linens', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",59.0,7,1125,6.9,1125.0,0,0,6,107,1,4,6,1,1,4,10,8,50,13,39,5,2,0,2477,1153,78,5,0.513,0.0,0.487,0.5859,164,0.831,0.012,0.156,0.9786,59,0.852,0.031,0.117,0.7506,56,0.681,0.0,0.319,0.9666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
256,4978657,24914253,within an hour,1.0,1.0,1,1,0,"Capitol Hill, Lincoln Park",38.88421,-76.99613,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Patio or balcony', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Oven', 'TV with standard cable', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",175.0,2,1125,2.0,1125.0,11,23,35,289,1,3,8,6,2,0,9,13,50,49,46,49,23,0,2399,539,6,7,1.0,0.0,0.0,0.0,39,0.912,0.0,0.088,0.4767,65,0.942,0.0,0.058,0.5574,130,0.864,0.0,0.136,0.9545,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
257,5014903,10286762,within a few hours,1.0,0.67,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91722,-77.00295,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'First aid kit', 'Toaster', 'Dedicated workspace', 'Lockbox', 'Clothing storage', 'Long term stays allowed', 'Smoke alarm', 'Dining table', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Private entrance', 'Shower gel', 'Heating', 'Fire extinguisher', 'Laundromat nearby', 'Air conditioning', 'Conditioner', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'TV', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Portable fans', 'Microwave', 'Wifi', 'Wine glasses', 'Washer', 'Free parking on premises', 'Dryer']",139.0,2,1125,2.0,1125.0,0,24,54,329,0,1,2,2,0,7,12,50,50,45,44,31,13,0,2783,727,336,5,0.519,0.0,0.481,0.5719,178,0.86,0.031,0.109,0.921,94,0.814,0.0,0.186,0.9606,73,0.793,0.0,0.207,0.9118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
258,5018679,2726546,within a few hours,1.0,0.73,1,1,1,"Shaw, Logan Circle",38.91282,-77.03093,Entire home/apt,4,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Freezer', 'EV charger', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Pantene conditioner', 'Bed linens', 'Oven', 'TV with standard cable', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Microwave', 'Dishes and silverware', 'Wifi', 'Free street parking', 'Washer', 'Backyard', 'Dryer']",117.0,15,1125,15.0,1125.0,0,4,4,179,0,3,31,28,5,24,38,46,50,50,44,47,48,1,3304,2057,55,4,0.484,0.0,0.516,0.4939,170,0.836,0.017,0.147,0.9705,87,0.702,0.063,0.235,0.9605,96,0.781,0.07,0.148,0.7906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
259,5026926,24914253,within an hour,1.0,1.0,1,1,0,"Capitol Hill, Lincoln Park",38.88273,-76.99671,Entire home/apt,6,1.0,2.0,3.0,"['Cooking basics', 'Single level home', 'Keypad', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Cleaning before checkout', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Baking sheet', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",225.0,2,1125,2.0,1125.0,16,28,46,302,1,3,8,6,2,0,9,13,50,49,46,49,23,0,2399,373,5,2,1.0,0.0,0.0,0.0,168,0.98,0.0,0.02,0.4767,89,0.806,0.112,0.083,-0.4228,130,0.864,0.0,0.136,0.9545,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
260,5030765,25969674,within a few hours,1.0,1.0,1,1,1,"Union Station, Stanton Park, Kingman Park",38.90569,-77.00077,Entire home/apt,5,2.0,2.0,2.0,"['Window guards', 'Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Children\\u2019s books and toys', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Game console', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Children\\u2019s dinnerware', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",351.0,2,100,2.0,100.0,29,55,85,355,1,4,4,5,3,4,20,47,50,48,46,50,34,0,2373,2117,23,9,1.0,0.0,0.0,0.0,177,0.881,0.012,0.106,0.9337,175,0.796,0.037,0.167,0.975,67,0.841,0.105,0.055,-0.34,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
261,5030785,25969674,within a few hours,1.0,1.0,1,1,1,"Union Station, Stanton Park, Kingman Park",38.90576,-76.99968,Entire home/apt,3,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Toaster', 'Keypad', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Shampoo', 'Refrigerator', 'Bathtub', 'Clothing storage: dresser and closet', 'Central air conditioning', 'Electric stove', 'Children\\u2019s books and toys', 'Private entrance', 'Shower gel', 'Fire extinguisher', 'Freezer', 'Laundromat nearby', 'Conditioner', 'Cleaning products', 'Hot water', 'Board games', 'Hangers', 'Room-darkening shades', 'Body soap', 'Free street parking', 'Bed linens', 'HDTV with Apple TV', 'Oven', 'Children\\u2019s dinnerware', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Central heating', 'Wine glasses', 'Wifi', 'Microwave', 'Iron', 'Free washer \\u2013 In unit', 'Paid parking garage off premises', 'Dryer']",282.0,2,30,2.0,30.0,29,55,85,355,1,4,4,5,3,4,20,47,50,48,46,50,34,1,2373,1518,6,8,1.0,0.0,0.0,0.0,181,0.897,0.0,0.103,0.9451,175,0.796,0.037,0.167,0.975,67,0.841,0.105,0.055,-0.34,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
262,5075773,22801633,within an hour,1.0,1.0,1,1,1,"Georgetown, Burleith/Hillandale",38.91272,-77.0622,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Clothing storage', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Shower gel', 'Heating', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Cleaning products', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",115.0,1,1125,1.0,1125.0,6,20,38,216,0,2,9,6,0,5,11,50,50,50,48,48,50,1,2455,1761,5,10,0.804,0.196,0.0,-0.296,171,0.909,0.0,0.091,0.931,58,0.754,0.0,0.246,0.9402,47,0.667,0.0,0.333,0.9477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
263,5076606,5487930,within an hour,0.96,0.89,0,1,1,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Entire home/apt,6,1.0,2.0,2.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Paid parking off premises', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",127.0,2,1125,13.0,1125.0,9,32,62,337,1,17,36,28,2,15,46,44,50,50,45,48,47,0,3039,2119,47,5,1.0,0.0,0.0,0.0,141,0.782,0.015,0.204,0.9828,0,0.0,0.0,0.0,0.0,105,0.809,0.0,0.191,0.9623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
264,5082818,25859907,within an hour,1.0,0.97,0,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91619,-77.00279,Entire home/apt,6,1.5,4.0,4.0,"['Cooking basics', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'BBQ grill', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Host greets you', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Iron', 'Backyard']",245.0,2,31,2.0,1125.0,21,51,80,80,1,2,2,2,0,7,12,50,50,45,44,31,13,0,2375,1473,6,6,0.444,0.0,0.556,0.6124,177,0.93,0.028,0.041,0.296,0,0.0,0.0,0.0,0.0,100,0.756,0.0,0.244,0.9764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
265,5089725,1662757,within an hour,1.0,1.0,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",38.91511,-77.042,Entire home/apt,3,1.5,1.0,2.0,"['Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Central air conditioning', 'Fire extinguisher', 'Hot water', 'Hangers', 'Bed linens', 'Paya Organics body soap', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Dishwasher', 'Hair dryer', 'Central heating', 'Wifi', 'Iron']",187.0,2,1124,2.8,1124.0,14,38,68,338,1,4,36,28,2,15,46,44,50,50,45,48,47,1,3453,1127,12,6,1.0,0.0,0.0,0.0,160,0.835,0.0,0.165,0.9758,0,0.0,0.0,0.0,0.0,24,0.898,0.0,0.102,0.3612,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
266,5111311,3936592,within an hour,1.0,0.73,1,1,1,"Union Station, Stanton Park, Kingman Park",38.8978,-76.9872,Private room,1,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Cooking basics']",72.0,3,365,3.0,365.0,19,41,56,324,0,4,4,5,3,4,20,47,50,48,46,50,34,0,3185,1901,23,7,0.548,0.0,0.452,0.5106,181,0.877,0.024,0.099,0.8537,39,0.714,0.13,0.156,0.296,25,0.632,0.0,0.368,0.9122,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
267,5132940,22239362,within an hour,1.0,0.94,0,1,1,"Union Station, Stanton Park, Kingman Park",38.89612,-76.98844,Private room,2,1.0,1.0,1.0,"['Dedicated workspace', 'Keurig coffee machine', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Private entrance', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Conditioner', 'Mini fridge', 'Hot water', 'Hangers', 'Lock on bedroom door', 'Body soap', 'Bed linens', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi', 'Iron']",85.0,2,1124,2.0,1124.0,13,43,73,348,0,2,4,5,3,4,20,47,50,48,46,50,34,1,2469,2265,27,3,1.0,0.0,0.0,0.0,171,0.84,0.0,0.16,0.9805,0,0.0,0.0,0.0,0.0,52,0.729,0.0,0.271,0.9461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
268,5140121,22456488,within an hour,1.0,1.0,1,1,1,"Capitol View, Marshall Heights, Benning Heights",38.8885,-76.91813,Private room,2,1.5,1.0,3.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Luggage dropoff allowed', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Bathtub', 'Security cameras on property', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Breakfast', 'Hot water', 'Game console', 'Crib', 'Stove', 'Hangers', 'Lock on bedroom door', 'Gym', 'TV', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Dryer']",80.0,1,7,1.0,7.0,28,58,88,88,0,1,1,0,1,0,0,4,13,1,15,4,0,1,2464,2119,6,8,0.68,0.0,0.32,0.5106,175,0.883,0.048,0.07,0.6908,28,0.94,0.06,0.0,-0.1531,122,0.805,0.0,0.195,0.9728,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
269,5145487,11559071,within an hour,1.0,0.97,0,1,0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90625,-77.01207,Entire home/apt,9,1.5,3.0,3.0,"['Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Shampoo', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",299.0,1,1125,1.0,1125.0,9,37,67,342,0,4,42,48,8,16,37,42,50,50,48,50,49,0,2727,1333,15,5,1.0,0.0,0.0,0.0,181,0.832,0.021,0.147,0.9729,35,0.818,0.0,0.182,0.7832,6,0.625,0.0,0.375,0.4588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
270,5151049,15768877,within a day,1.0,0.27,1,1,1,"Capitol Hill, Lincoln Park",38.88847,-76.99471,Private room,1,1.0,1.0,1.0,"['Kitchen', 'Carbon monoxide alarm', 'Long term stays allowed', 'Heating', 'Air conditioning', 'Wifi', 'Washer', 'Smoke alarm', 'Dryer']",85.0,1,1125,1.0,1125.0,0,23,24,224,0,2,8,6,2,0,9,13,50,49,46,49,23,1,2609,1526,89,7,1.0,0.0,0.0,0.0,184,0.833,0.053,0.114,0.9118,0,0.0,0.0,0.0,0.0,54,0.936,0.0,0.064,0.5106,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,5156582,26667291,within an hour,1.0,0.93,1,1,0,"Brookland, Brentwood, Langdon",38.9276,-76.98951,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Private entrance', 'Private garden or backyard', 'Heating', 'Air conditioning', 'Hot water', 'Hangers', 'Bed linens', 'TV with standard cable', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Free parking on premises']",61.0,1,5,1.0,5.0,14,24,48,323,1,1,0,0,0,2,6,6,44,22,29,10,8,1,2359,1743,28,6,1.0,0.0,0.0,0.0,175,0.843,0.012,0.145,0.9682,70,0.834,0.051,0.115,0.5994,84,0.815,0.0,0.185,0.9505,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
